SYMBOL,GM07029-A1,GM07029-A2,GM07029-A3,GM10835A1,GM10835A2,GM10835A3,GM12813-A1,GM12813-A1dup,GM12813-A2,GM12813-A2dup,GM12813-A3dup,GM07019,GM12812,GM12814,GM12815,Average,Stdev
AKT1S1,2.646417617,3.152244059,2.953326964,3.34311975,3.077220174,2.659624888,3.975431217,4.789460141,4.016999159,4.055328247,3.829136891,2.543229957,2.9420085,2.486592638,4.422263946,3.392826943,0.734981133
SMC1A,2.279400642,2.563359236,2.417565187,3.271533751,3.132716526,3.128921304,2.546062617,1.754488358,1.749485326,1.972992906,1.761654181,1.379961898,1.249667888,1.792342175,1.066729181,2.137792078,0.696912839
POF1B,5.917347917,6.817839241,7.098802654,7.970740438,6.657531035,8.039398606,12.74763341,9.095385563,12.25091641,11.95487359,9.524507092,8.826593127,7.929868623,8.61674553,11.32963652,8.985187984,2.166682127
TADA3L,6.979816989,6.975518858,6.744640935,6.375926168,7.198310467,6.489470068,8.414627369,10.49135573,9.014539075,8.1116912,8.657273559,8.181646184,6.442122807,7.229595314,9.706250961,7.800852379,1.26634237
PPARD,6.001866584,4.862696623,5.627876461,4.476918953,4.819199672,4.379284323,5.724611229,6.178007776,5.865870411,5.870813371,6.205727175,6.722566687,5.964823298,6.403212741,7.145315745,5.749919403,0.80253244
COQ4,3.8834578,4.652911241,3.720524736,5.958538892,5.927506201,5.366769383,5.018155921,5.926109268,5.554203753,5.206610117,5.318094497,4.513599198,3.415206053,3.938616898,5.168310184,4.904574276,0.84486808
NARS,4.759467409,4.808965772,5.488687543,5.890455632,5.180757946,5.787217773,4.174660817,4.481836796,4.382817707,4.585717488,4.433305693,5.931303654,5.237684762,4.785876046,4.786195649,4.980996712,0.5739457
CSNK1G2,5.528578718,8.412122278,7.174789954,4.738520839,5.245576154,5.159923035,8.653386822,8.912982628,9.530156893,8.167664523,7.564723661,8.975019831,6.642744683,7.363158361,10.26540173,7.488983341,1.721329011
HMBS,8.604127392,9.143493443,9.72715848,12.88103437,14.35856423,12.54058301,11.81225155,11.39380798,10.41700317,9.526292377,9.908708435,10.98663958,7.771319753,8.542849962,12.53016776,10.67626677,1.885045433
RNF10,1.725405501,2.309579788,2.301989677,2.900631462,3.26087862,3.13396114,2.207545613,2.137707595,1.971295111,1.758929186,1.91926533,2.354733701,1.86663877,2.223518232,3.027733593,2.339987555,0.506578156
NAGPA,5.836858931,6.047189763,6.140873053,5.424760715,5.729088505,4.924951366,6.869296326,7.180026601,6.811989204,6.408464468,6.333389735,6.54155845,4.297438151,5.546448256,8.196414682,6.152583214,0.947436078
IFI6,8.590344639,5.519409006,9.517467405,14.08663697,16.25958016,16.45312441,6.522751443,8.132498436,5.48256039,5.862115376,4.048677067,5.920532349,4.409614854,3.361188604,4.837291056,7.933586145,4.333578901
FYTTD1,7.88457512,6.850453535,7.556240963,6.000897056,4.638815541,5.04536438,5.31494436,5.081660456,5.597794132,4.459280589,4.869054763,6.921019623,7.357182664,5.083129505,5.544311864,5.88031497,1.137411312
VPS11,7.072303983,8.047117038,8.78320902,6.840251099,7.229620355,7.448434879,10.30094303,9.977108166,10.71651353,9.690912599,8.728935878,11.82412734,10.15833048,11.75879966,16.27175217,9.656557282,2.454766874
PIP5K1A,4.812866139,4.366553558,4.66717803,2.398638111,1.885585575,2.842777647,4.208105875,3.998648855,4.806586882,4.010396024,3.088347836,5.34803715,6.4312786,4.146586642,3.342655166,4.023616139,1.174526199
DGKA,7.546571561,8.621416254,8.984465837,7.548664173,6.904131712,7.526385422,9.990434335,9.731293807,9.3043763,8.80125422,9.847754177,8.298003291,7.717916471,7.860201953,10.2832449,8.597740961,1.067319508
PHF1,6.968367778,7.317354006,7.554695439,5.596164754,4.92584796,5.320311421,9.289152234,10.37569795,8.805752627,7.130881336,7.492836335,8.017483685,7.61866573,7.962677106,10.65971975,7.669040541,1.662270763
SLC25A11,4.393751011,4.754766896,6.223147777,7.849525606,8.867192949,9.49600762,5.520467522,5.703508644,4.700045327,4.621228057,3.946638582,5.802561469,4.771049784,4.521179958,8.548685444,5.98131711,1.820436816
NDUFB11,7.419219156,7.655744259,10.15673813,15.14683905,25.84772097,16.69717222,7.389004821,11.30234396,7.350315972,7.967650519,8.482156668,9.09385905,5.939088004,6.572154242,7.436035558,10.29706951,5.284436427
HMGCL,9.5885918,7.536293171,10.04543883,12.71431632,16.16795141,14.05205047,9.850508741,10.19967647,10.00010733,10.27995991,8.844211078,7.785194552,7.803728335,8.662504014,11.47825217,10.33391897,2.413924435
POLD2,10.04899834,9.940750126,8.167878564,10.76713218,12.00787527,12.02469495,18.35887617,15.42416002,14.77661988,12.77976156,14.13284352,11.49368247,7.810442726,10.36896876,10.98749193,11.9393451,2.812199832
GRN,10.44635987,12.45110759,9.296336482,6.063493657,7.425323319,6.292378225,11.27387704,10.85521151,9.728166725,8.700994815,9.77876761,16.12314836,11.47390603,13.17246404,23.65222297,11.11558388,4.343988985
GEMIN4,2.009676862,2.076821707,1.981350864,0.881468165,1.52164853,1.511045606,2.535320583,2.498223828,2.373910603,2.658663376,2.325607772,2.533128622,2.306236436,2.784331955,5.37371645,2.358076757,0.978032896
TOR1AIP1,6.7685754,6.748042569,7.519473385,5.558023612,4.419062922,5.119069387,5.644677292,5.509849918,5.791921905,6.10943261,5.996188667,7.666553612,8.206522898,7.434063954,7.380295007,6.391450209,1.090904145
KCND2,3.972648854,2.857103932,4.414260586,7.139917616,5.132520682,6.71306764,2.812281179,3.67757916,3.448444968,3.27045527,2.990815848,3.928894914,4.24486855,4.554134282,3.266240883,4.161548958,1.305743855
PI4K2A,5.040986666,5.977312005,7.534362863,3.425330592,3.916506326,3.800649605,6.681562052,5.276085929,5.885066331,5.726346097,5.754763072,8.840855654,7.007716735,7.568384817,9.197984397,6.108927543,1.728195342
TMEM126B,5.213771892,6.789742395,7.893922515,8.954480373,7.606056705,8.44328181,5.612382075,4.598362339,4.708247964,4.996208359,5.008856366,7.10681762,6.19466502,4.874182704,5.36326356,6.22428278,1.465349963
DDR2,8.497514506,6.999803519,8.473155125,5.648935054,5.83818082,5.297112356,8.194833043,6.615683772,8.048351672,7.988894564,8.051518093,7.137880648,7.260101768,8.622915077,6.752655792,7.295169054,1.092851979
DUS1L,8.894335689,9.97863539,8.649323548,8.141411016,9.774592815,8.188473197,13.05748914,14.14836982,12.14553499,11.28150197,11.2338089,12.58841506,7.832607538,9.239077655,14.70288158,10.65709722,2.264257384
HMOX1,5.620923034,7.632694143,7.387597375,4.188421483,4.203402103,4.287151035,8.239423958,7.246187404,8.345426773,5.796718689,6.90725207,9.620363682,7.568612861,8.519984654,12.49680022,7.204063966,2.227931009
PPM1G,4.180209079,3.565440199,4.350480839,2.955598836,3.776681507,3.427489863,2.296866964,2.94197667,2.285886336,1.934365947,1.896986909,1.772230469,1.137897093,1.242010984,2.102528188,2.657776659,1.028118141
CRIP3,3.826851909,2.785062638,2.906977911,4.435724364,5.120932871,4.854054649,4.70128334,4.58641331,4.134950428,4.462172195,4.746611062,3.309561142,2.547248599,4.246866191,3.22672802,3.992762575,0.834382871
LEO1,1.024166996,1.761632174,1.496503106,1.619709293,1.132838608,1.693190038,0.677365889,0.565419364,0.743905969,0.816786148,0.760084353,1.071527015,1.219428129,1.229600127,1.073694109,1.125723421,0.381103786
SLC7A6,7.315387036,8.662598702,7.795148674,6.741264549,6.408873542,6.525355774,9.210087884,8.289831395,9.853139593,10.77911075,11.36417618,10.23290575,11.1476382,11.83582573,11.58807522,9.183294599,1.940958796
ZNF616,2.664621559,2.781271723,3.339988286,1.946738899,1.948138361,2.141618921,2.446791469,2.404606779,2.540251204,2.847551924,2.677665481,4.864716016,4.680074699,4.265422559,3.318624412,2.991205486,0.934612862
NUPL2,7.088672844,6.818281594,6.731853977,4.961338364,4.530468413,4.9775982,5.866393143,4.83931224,5.20030555,4.285113072,4.697004721,6.675625651,6.91163075,5.448137697,4.500808533,5.568836317,1.01307093
C11orf9,6.12817924,5.817713616,5.151906518,4.864457713,5.179430568,5.365066221,7.280294295,6.708212176,6.539131031,6.505378136,6.272813335,6.225987696,5.846899272,5.95789948,5.592884769,5.962416938,0.661000585
DPP3,8.745320388,8.844426107,8.917261514,8.043094861,10.50482421,8.804034786,14.16559972,11.48895257,11.1852028,13.04892778,12.58167269,15.26376749,9.968133783,12.77471646,25.11304408,11.96326528,4.247072197
C14orf49,3.067864099,3.257094938,3.544484888,3.664301356,3.43376462,3.368672991,4.408263922,4.310362193,3.724162449,4.369041488,4.297896061,2.636219098,2.869716175,3.260053252,3.08161993,3.552901164,0.570345497
CACNB1,4.305420134,4.910886229,4.564228194,4.136190502,4.401460162,4.053723881,5.272028662,5.005207658,5.067985594,5.355393364,4.855634887,5.089024115,5.098080742,4.832799875,4.982266411,4.795355361,0.407391821
HIST1H4B,10.39781816,9.196882088,13.41027934,5.375657663,5.732775358,4.240311046,9.069008887,9.496930368,7.58127064,12.65756016,9.900227702,9.936198314,10.53548798,7.970578477,11.72299312,9.148265287,2.615065941
DKFZP586I1420,4.693143517,3.691376007,5.053011431,11.00059351,7.787591063,6.398497666,4.385196775,2.426801313,3.337679027,3.031668871,2.369509728,2.764304209,4.95124443,3.891840042,2.170169382,4.530175131,2.375847871
HABP4,3.311976631,2.97978337,3.357035306,3.931499488,4.542499356,4.521781098,2.874853594,3.546398065,2.82757105,2.942185761,3.225931793,2.160832882,2.18689471,1.679234637,3.877636325,3.197740938,0.822880118
RAB14,1.631074003,2.210676477,1.939069381,1.630311455,1.461010094,1.865879448,0.887567595,0.626845103,0.948997861,1.053394371,0.49516571,1.816888027,1.770384752,1.083511448,0.952502521,1.35821855,0.525277457
PFDN5,11.54599801,11.29332473,16.23143642,18.30834318,18.38004714,18.41014012,11.55852139,12.27508741,9.831735008,9.056033667,10.4455553,7.968428482,8.631310319,8.597141673,8.922953309,12.09707041,3.824393502
STUB1,4.967407122,4.629670472,5.478345456,6.287262972,8.19106452,6.959294546,4.583580958,5.522774305,4.966771544,4.719380946,4.903986838,3.729720848,2.638935123,2.741845747,5.659855061,5.065326431,1.445200299
EDEM1,8.420108552,6.775838396,7.008322743,6.881341371,5.862367977,6.400140056,8.424216001,8.314251206,8.768873707,8.662483047,8.772470087,7.601819256,8.2053248,8.612160135,7.593851059,7.753571226,0.955206632
EOMES,4.234492697,4.055034159,4.217001855,4.501939858,6.123238066,4.857554498,2.559568496,3.641066132,3.164967565,2.902768233,3.316030611,4.404734407,4.638434668,4.382749076,3.869340428,4.05792805,0.88066203
ZNF180,3.899194173,4.322239649,5.076222704,2.711054156,2.28896135,2.481072709,4.980102612,3.313372044,4.565847328,4.025372333,3.75853954,7.219544779,7.297216694,4.826905487,4.776376272,4.369468122,1.47492514
MBOAT7,8.742370097,10.96912768,7.60263464,6.517838875,6.779973113,6.778868182,9.875353924,10.26320753,10.41448376,10.18871342,9.3448228,9.3410709,7.835470152,8.792259233,10.29188669,8.915872067,1.485467821
COX11,3.429242315,4.164029982,3.655235129,6.510551106,4.727662275,5.31640848,3.330962781,3.711742819,3.187597994,3.613553298,3.841984692,5.513619908,6.60619462,4.185607982,3.098638475,4.326202124,1.156840358
CYB5A,10.94409966,14.58934027,14.62528496,14.47750834,16.0540677,13.7590097,7.449508446,9.885944426,8.151346022,7.325072649,10.32227164,10.30613256,6.729220045,4.952683124,11.67492807,10.74976117,3.401802207
TRAPPC6A,10.78347281,10.64690637,12.49730393,16.63655463,20.23881294,16.52240118,10.71795852,12.47723258,13.90774997,11.37793802,10.30866686,7.514204169,6.796980223,7.799425379,6.878516307,11.67360826,3.887843599
KREMEN1,9.154776927,9.126322054,8.414110766,8.070372418,8.11716431,7.388941147,11.72696323,11.47024469,11.28146332,9.869614901,9.451002741,8.517722436,6.520008505,7.699747195,6.337216716,8.876378091,1.674605028
BCS1L,4.539874586,3.114755585,5.007435728,7.333724279,7.03424988,7.18064622,4.451318914,4.652307031,4.527897393,3.820042943,4.153388341,3.922042424,3.12641307,2.883993023,5.540075854,4.752544351,1.448704406
CMTM6,7.209133917,7.68867657,8.512003879,7.55187851,6.231428051,7.052162487,5.891515064,5.749163351,5.717842561,5.401061061,6.224188992,8.265442281,6.675580116,5.532925906,6.612858316,6.687724071,0.994410909
EIF3M,11.6175752,14.63228915,11.36978368,13.60126331,13.23793479,14.5135062,10.04191652,10.23156013,9.985399482,10.65214464,9.446871389,12.52076281,9.969573488,11.73791136,14.59632891,11.87698807,1.855846632
TBCD,8.272534678,8.170102057,6.723879966,8.311663351,9.772368407,9.29515305,10.30853125,10.29482277,10.55640002,11.38682153,11.87010152,6.468183589,8.425308983,9.744244971,8.502705212,9.206854757,1.562997776
ATP5D,6.896787258,10.69137893,7.845750657,12.84789315,14.56189946,14.31420244,6.38133526,8.09191071,8.27433213,7.453417819,5.67339359,6.659841893,5.159820184,5.549411801,5.839566014,8.416062753,3.176573254
PLD3,7.506008759,9.351256879,7.690442857,7.977042493,9.074015731,8.4152932,11.78794375,12.81012697,10.49393505,11.20925702,10.48805344,11.77994254,10.18464406,11.62104985,10.84344454,10.08216381,1.667210406
RBCK1,10.31973412,10.81154575,8.59464524,10.9505197,11.02329822,10.99266539,15.24467219,14.3324293,13.40347547,15.38372426,12.22900797,10.07545062,11.61255152,9.81299799,9.918990073,11.64704719,2.060532
RTCD1,4.722258452,3.947572921,4.933323799,4.835219366,5.035613203,4.915762105,3.840259835,3.814148267,3.576913458,3.47573392,3.964643082,3.866358125,4.558646822,3.511211636,3.508445452,4.16707403,0.592280758
FAM44A,3.28809685,2.549034848,3.523981286,3.572250611,2.261412784,2.352838079,1.742101083,1.409583875,1.864913815,1.406484984,1.539366356,2.034923051,2.658848733,3.052820507,2.238529725,2.366345772,0.733545215
MCC,2.391690961,1.617755682,2.604705294,5.056196558,6.212076521,3.883031795,3.654950901,3.932869167,3.193429061,3.915023478,3.814962101,2.253228575,3.062329272,4.00515485,4.556585431,3.610265976,1.165226902
MAN2A2,2.845226882,3.310301449,3.272406276,2.19869726,2.860209024,2.681949225,3.575866676,4.280025845,3.58386637,3.79512828,3.777669862,2.271407713,2.521632983,2.708642948,3.192417792,3.125029906,0.606649276
HN1,4.277103465,5.600746934,6.852771678,7.851750433,8.015146917,8.844179389,4.513801123,5.359507849,4.315611192,4.480970544,3.901558241,4.466610604,3.444363741,3.130582451,4.776211343,5.32206106,1.759078428
GALNT14,6.210029712,5.382361561,4.412730829,8.054393784,8.636034593,7.97140559,7.530463995,9.881651803,9.127382209,7.864383901,7.967751888,5.153084751,5.1886322,6.954122546,5.215601252,7.036668708,1.67587258
MRPL3,13.86931594,12.24132366,12.74701892,11.86402166,11.63689401,11.20628816,7.916906284,9.977331186,9.337424107,8.984172334,10.48735099,11.44355501,7.708192549,9.133542888,9.491464901,10.53632017,1.797410752
DBN1,5.707501853,5.675189674,6.204524467,4.086494732,4.215747137,3.913285698,5.913856129,6.735763865,5.736884845,4.814942461,5.503926797,5.343671,4.131902641,5.260750291,6.667944601,5.327492413,0.919237729
SLC25A45,6.076849386,5.644540533,6.519906518,4.99577389,4.919218485,5.459462695,8.172468207,6.549906226,6.995319891,7.166142909,6.560882122,7.653983129,6.807858109,7.274636629,7.745787624,6.569515757,0.991175312
SDCCAG1,2.981341461,3.974699179,4.250320522,3.230247565,2.325362946,3.371583521,2.133421791,1.311910198,2.013841613,1.72789452,1.563970476,1.637383665,2.657930091,2.052298158,1.308957603,2.436077554,0.940168234
BAT2,3.943664839,3.306384478,3.081043753,1.995165671,2.586841843,2.332303292,3.690403875,4.300062887,3.578742732,3.628063685,3.207168247,2.147232738,2.004039454,2.482070005,3.095655269,3.025256185,0.73403401
ZNF394,6.458436724,5.563590965,7.629432142,3.81680868,3.283733026,4.193689279,6.396281501,5.456003857,6.589902026,4.979677025,5.823232294,7.698975486,7.573814617,7.332618921,7.430930858,6.015141827,1.452080369
HIST4H4,1.606969461,2.992204422,2.666931512,1.172794241,1.093603715,1.321875724,2.404571099,2.174577806,2.536773496,2.956981377,2.810871616,4.512430354,4.272886132,3.757551465,3.932283506,2.680887062,1.100387594
ULK3,7.126600786,8.346247508,7.56390938,6.627596998,6.280809576,6.400902276,8.843609173,8.484230867,8.480870887,9.896875583,7.861636825,9.153637416,6.940419252,8.033859506,8.970153541,7.934090638,1.088726526
C6orf115,10.34529784,7.279648784,12.38007014,12.88094614,12.92413414,13.1243968,4.55081244,7.346359948,5.495021984,3.155175407,4.313451801,7.373196555,6.13454159,3.837357879,5.736766855,7.791811887,3.594331171
NPC2,5.437408,8.251281972,9.075618634,12.35334533,12.32633061,12.9923968,5.991706205,7.343613635,6.203965508,5.258297059,4.500830339,6.36799064,5.740943475,4.861811117,6.247784607,7.530221596,2.86861847
HINT1,15.6256056,18.2389536,21.83919524,19.37361259,15.73274785,15.62969202,9.442224068,11.15247237,11.01769141,7.051088494,6.596701646,11.15080522,7.397159505,6.204202983,5.12853353,12.10537907,5.310497548
SUCLA2,4.004713263,5.311681843,6.255107565,7.210658498,6.255300339,7.46424468,4.346680506,4.132631689,4.139919914,4.168767441,4.207143796,5.778872845,5.29356277,3.529932479,5.102162168,5.146758653,1.224105346
CDCA7,6.055848921,5.439673632,7.664144023,4.817950024,3.920589801,4.303220669,6.964301175,7.040074074,6.684369824,6.452178031,6.187189049,7.915103182,8.893364615,8.32334081,6.866309646,6.501843832,1.43467473
ABHD13,2.870980122,2.860068582,2.793068134,2.519354153,2.1765056,2.209710431,3.06312218,2.745764079,2.912146078,2.93551851,3.340190694,3.929839434,4.003731756,3.560599108,2.942120991,2.99084799,0.534351325
ESD,6.823618127,10.93318074,10.03327455,12.47877054,11.66989901,13.36319705,6.762245773,7.480837613,7.531293477,7.049825535,7.273755715,8.099796283,8.710423002,6.833590746,7.555724999,8.83996221,2.257591514
HBXIP,5.230365431,4.589107017,6.788701124,8.407506754,6.70984378,8.72548486,3.147813359,5.176003961,3.770509719,3.430071728,3.681631309,4.052986835,3.252461612,2.916125958,5.009609582,4.992548202,1.876618599
USP49,1.552550344,1.16932391,1.27598169,1.758516785,1.874805949,1.914342875,1.924855832,2.338076853,1.92426562,1.805783828,2.04657306,1.157523079,2.048690106,2.102552865,1.673435519,1.771151888,0.348983856
NRF1,1.859302085,1.644447738,1.794618906,1.295871427,1.676533358,1.486873889,2.137766299,2.23878827,2.254693396,1.864309226,2.246946892,2.444809685,2.795348474,2.360664034,2.218898866,2.021324836,0.403023624
C14orf2,6.47301036,17.69691649,16.20159369,18.1737921,16.76714079,20.46867461,5.854164739,6.290770618,6.210949373,4.540505933,3.877904522,4.915080921,5.23955274,4.011206209,4.985550767,9.447120924,6.267108084
PLXNA3,4.335546717,4.634249253,3.797212591,3.772955329,4.021199056,3.94928964,4.610207503,5.097316844,5.113524592,5.004520675,5.134119798,2.935869192,2.80285842,3.679396925,3.891360882,4.185308494,0.750583735
DDX20,4.31570998,3.278048212,3.642541978,2.568252561,1.922503993,1.976388929,2.907104089,3.111892655,3.234326863,2.583066797,2.992141766,5.056696847,5.394060922,3.949995131,3.704543314,3.375818269,1.003857264
